timestamp,edificio,zona,sensor_id,flujo,consumo_kwh,temperatura,presion,data_quality,quality_flag
07/01/2026 17/40,Edificio_1,Zona_A,S17,14.28,15.7,18.4,1.53,REAL,0
07/01/2026 17/50,Edificio_1,Zona_A,S17,14.5,16.74,18.78,1.51,REAL,0
07/01/2026 18/00,Edificio_1,Zona_A,S17,13.78,16.54,17.92,1.62,REAL,0
07/01/2026 18/10,Edificio_1,Zona_A,S17,13.16,14.45,17.38,1.56,REAL,0
07/01/2026 18/20,Edificio_1,Zona_A,S17,13.64,15.36,18.13,1.65,REAL,0
07/01/2026 18/30,Edificio_1,Zona_A,S17,15.21,15.35,17.54,1.55,REAL,0
07/01/2026 18/40,Edificio_1,Zona_A,S17,16.55,16.25,18.83,1.67,REAL,0
07/01/2026 18/50,Edificio_1,Zona_A,S17,15,16.03,18.52,1.69,REAL,0
07/01/2026 19/00,Edificio_1,Zona_A,S17,14.43,15.84,19.39,1.62,REAL,0
07/01/2026 19/10,Edificio_1,Zona_A,S17,13.65,16.98,18.08,1.65,REAL,0
07/01/2026 19/20,Edificio_1,Zona_A,S17,14.1,15.84,19.28,1.81,REAL,0
07/01/2026 19/30,Edificio_1,Zona_A,S17,14.15,15.72,18.72,1.33,REAL,0
07/01/2026 19/40,Edificio_1,Zona_A,S17,14.78,14.64,18.17,1.61,REAL,0
07/01/2026 19/50,Edificio_1,Zona_A,S17,14.62,15.83,18.25,1.62,REAL,0
07/01/2026 20/00,Edificio_1,Zona_A,S17,14.86,16.34,18.19,1.73,REAL,0
07/01/2026 20/10,Edificio_1,Zona_A,S17,14.88,15.57,18.92,1.73,REAL,0
07/01/2026 20/20,Edificio_1,Zona_A,S17,13.94,15.68,18.74,1.52,REAL,0
07/01/2026 20/30,Edificio_1,Zona_A,S17,13.49,17.03,19.97,1.7,REAL,0
07/01/2026 20/40,Edificio_1,Zona_A,S17,16.49,15.32,18.89,1.45,REAL,0
07/01/2026 20/50,Edificio_1,Zona_A,S17,13.47,15.8,19.17,1.64,REAL,0
07/01/2026 21/00,Edificio_1,Zona_A,S17,14.97,16.09,19.33,1.63,REAL,0
07/01/2026 21/10,Edificio_1,Zona_A,S17,16.82,15.58,18.83,1.54,REAL,0
07/01/2026 21/20,Edificio_1,Zona_A,S17,15.73,15.3,18.88,1.58,REAL,0
07/01/2026 21/30,Edificio_1,Zona_A,S17,14.82,15.96,18.92,1.67,REAL,0
07/01/2026 21/40,Edificio_1,Zona_A,S17,14.87,17.25,18.79,1.48,REAL,0
07/01/2026 21/50,Edificio_1,Zona_A,S17,14.36,16.38,19.82,1.63,REAL,0
07/01/2026 22/00,Edificio_1,Zona_A,S17,15.33,16.22,20.1,1.29,REAL,0
07/01/2026 22/10,Edificio_1,Zona_A,S17,17.41,16,19.79,1.54,REAL,0
07/01/2026 22/20,Edificio_1,Zona_A,S17,16.31,17.52,19.22,1.5,REAL,0
07/01/2026 22/30,Edificio_1,Zona_A,S17,17.35,16.85,20.25,1.62,REAL,0
07/01/2026 22/40,Edificio_1,Zona_A,S17,17.14,16.2,20.07,1.69,REAL,0
07/01/2026 22/50,Edificio_1,Zona_A,S17,14.36,17.18,20.61,1.46,REAL,0
07/01/2026 23/00,Edificio_1,Zona_A,S17,17.31,18.09,20.41,1.48,REAL,0
07/01/2026 23/10,Edificio_1,Zona_A,S17,16.9,18.38,20.15,1.64,REAL,0
07/01/2026 23/20,Edificio_1,Zona_A,S17,17.5,17.28,20.23,1.72,REAL,0
07/01/2026 23/30,Edificio_1,Zona_A,S17,17.27,16.79,20.85,1.7,REAL,0
07/01/2026 23/40,Edificio_1,Zona_A,S17,17.24,16.66,19.37,1.68,REAL,0
07/01/2026 23/50,Edificio_1,Zona_A,S17,17.22,17.51,20.1,1.73,REAL,0
01/01/2026 00/00,Edificio_1,Zona_B,S18,41,19.08,24.9,2.82,REAL,0
01/01/2026 00/10,Edificio_1,Zona_B,S18,39.76,19.99,24.39,2.94,REAL,0
01/01/2026 00/20,Edificio_1,Zona_B,S18,39.25,19.68,25.03,2.93,REAL,0
01/01/2026 00/30,Edificio_1,Zona_B,S18,39.95,19.33,24.68,2.95,REAL,0
01/01/2026 00/40,Edificio_1,Zona_B,S18,39.09,19.19,24.68,2.8,REAL,0
01/01/2026 00/50,Edificio_1,Zona_B,S18,40.68,19,25.22,2.9,REAL,0
01/01/2026 01/00,Edificio_1,Zona_B,S18,42.99,19.16,25.53,2.89,REAL,0
01/01/2026 01/10,Edificio_1,Zona_B,S18,42.28,19.85,25.2,2.88,REAL,0
01/01/2026 01/20,Edificio_1,Zona_B,S18,41.83,20.04,25.66,2.88,REAL,0
01/01/2026 01/30,Edificio_1,Zona_B,S18,40.72,19.93,25.72,2.9,REAL,0
01/01/2026 01/40,Edificio_1,Zona_B,S18,41.75,19.79,25.27,2.7,REAL,0
01/01/2026 01/50,Edificio_1,Zona_B,S18,41.13,20.29,24.71,2.92,REAL,0
01/01/2026 02/00,Edificio_1,Zona_B,S18,42.76,19.18,26.01,2.78,REAL,0
01/01/2026 02/10,Edificio_1,Zona_B,S18,40.9,20.89,26.33,2.96,REAL,0
01/01/2026 02/20,Edificio_1,Zona_B,S18,44.29,20.38,26.12,2.9,REAL,0
01/01/2026 02/30,Edificio_1,Zona_B,S18,43.29,20.93,26.49,2.94,REAL,0
01/01/2026 02/40,Edificio_1,Zona_B,S18,41.85,20.18,25.86,2.87,REAL,0
01/01/2026 02/50,Edificio_1,Zona_B,S18,43.7,20.91,26.65,2.8,REAL,0
01/01/2026 03/00,Edificio_1,Zona_B,S18,43.09,21.42,25.79,2.97,REAL,0
01/01/2026 03/10,Edificio_1,Zona_B,S18,44.08,21.32,26.89,2.73,REAL,0
01/01/2026 03/20,Edificio_1,Zona_B,S18,42.45,20.95,27.11,2.99,REAL,0
01/01/2026 03/30,Edificio_1,Zona_B,S18,44.81,20.83,26.71,2.79,REAL,0
01/01/2026 03/40,Edificio_1,Zona_B,S18,42.36,21.4,27.03,2.53,REAL,0
01/01/2026 03/50,Edificio_1,Zona_B,S18,43.52,20.27,27.13,2.82,REAL,0
01/01/2026 04/00,Edificio_1,Zona_B,S18,44.07,21.63,28.01,2.98,REAL,0
01/01/2026 04/10,Edificio_1,Zona_B,S18,44.15,20.36,27.38,2.79,REAL,0
01/01/2026 04/20,Edificio_1,Zona_B,S18,43.67,21.14,26.52,2.58,REAL,0
01/01/2026 04/30,Edificio_1,Zona_B,S18,46.74,20.73,25.98,2.88,REAL,0
01/01/2026 04/40,Edificio_1,Zona_B,S18,43.85,20.78,26.95,2.98,REAL,0
01/01/2026 04/50,Edificio_1,Zona_B,S18,44.5,20.6,27.21,2.8,REAL,0
01/01/2026 05/00,Edificio_1,Zona_B,S18,44.62,21.09,27.3,2.62,REAL,0
01/01/2026 05/10,Edificio_1,Zona_B,S18,45.02,21.31,27.55,2.76,REAL,0
01/01/2026 05/20,Edificio_1,Zona_B,S18,45.59,21.49,28.34,3.03,REAL,0
01/01/2026 05/30,Edificio_1,Zona_B,S18,45.74,20.97,28.42,2.93,REAL,0
01/01/2026 05/40,Edificio_1,Zona_B,S18,43.77,21.26,27.34,2.92,REAL,0
01/01/2026 05/50,Edificio_1,Zona_B,S18,43.64,21.53,28.74,2.88,REAL,0
01/01/2026 06/00,Edificio_1,Zona_B,S18,45.73,21.85,27.35,2.86,REAL,0
01/01/2026 06/10,Edificio_1,Zona_B,S18,43.37,20.74,28.23,3.01,REAL,0
01/01/2026 06/20,Edificio_1,Zona_B,S18,44.41,20.85,27.11,2.83,REAL,0
01/01/2026 06/30,Edificio_1,Zona_B,S18,44.95,21.59,26.84,2.92,REAL,0
01/01/2026 06/40,Edificio_1,Zona_B,S18,43.2,86.29,27.97,2.95,REAL,0
01/01/2026 06/50,Edificio_1,Zona_B,S18,45.25,21.09,27.62,2.88,REAL,0
01/01/2026 07/00,Edificio_1,Zona_B,S18,45.3,21.11,27.27,2.83,REAL,0
01/01/2026 07/10,Edificio_1,Zona_B,S18,45.34,20.95,28.73,2.76,REAL,0
01/01/2026 07/20,Edificio_1,Zona_B,S18,43.51,20.91,27.8,2.62,REAL,0
01/01/2026 07/30,Edificio_1,Zona_B,S18,45,20.89,27.42,2.77,REAL,0
01/01/2026 07/40,Edificio_1,Zona_B,S18,45.62,20.87,27.78,2.95,REAL,0
01/01/2026 07/50,Edificio_1,Zona_B,S18,44.32,21.15,27.57,2.95,REAL,0
01/01/2026 08/00,Edificio_1,Zona_B,S18,43.31,21.29,27.15,2.96,REAL,0
01/01/2026 08/10,Edificio_1,Zona_B,S18,45.61,21.11,27.68,2.87,REAL,0
01/01/2026 08/20,Edificio_1,Zona_B,S18,43.06,21.15,27.18,2.81,REAL,0
01/01/2026 08/30,Edificio_1,Zona_B,S18,43.37,21.52,27.58,2.79,REAL,0
01/01/2026 08/40,Edificio_1,Zona_B,S18,43.76,21.16,26.76,2.76,REAL,0
01/01/2026 08/50,Edificio_1,Zona_B,S18,45.23,21.43,27.47,2.74,REAL,0
01/01/2026 09/00,Edificio_1,Zona_B,S18,42.63,21.88,26.95,2.86,REAL,0
01/01/2026 09/10,Edificio_1,Zona_B,S18,43.59,21.3,27.66,2.74,REAL,0
01/01/2026 09/20,Edificio_1,Zona_B,S18,41.85,21.17,26.98,2.88,REAL,0
01/01/2026 09/30,Edificio_1,Zona_B,S18,44.97,20.42,26.91,3.04,REAL,0
01/01/2026 09/40,Edificio_1,Zona_B,S18,43.81,21.54,26.81,2.89,REAL,0
01/01/2026 09/50,Edificio_1,Zona_B,S18,43.35,20.64,27.2,2.77,REAL,0
01/01/2026 10/00,Edificio_1,Zona_B,S18,42.31,19.61,26.47,2.83,REAL,0
01/01/2026 10/10,Edificio_1,Zona_B,S18,42.15,20.96,26.3,2.79,REAL,0
01/01/2026 10/20,Edificio_1,Zona_B,S18,13.48,82.87,26.63,4.49,REAL,0
01/01/2026 10/30,Edificio_1,Zona_B,S18,42.76,20.68,26.28,2.86,REAL,0
01/01/2026 10/40,Edificio_1,Zona_B,S18,42.27,20.7,26.59,2.85,REAL,0
01/01/2026 10/50,Edificio_1,Zona_B,S18,45.1,20.35,25.8,2.73,REAL,0
01/01/2026 11/00,Edificio_1,Zona_B,S18,40.01,20.13,25.31,2.88,REAL,0
01/01/2026 11/10,Edificio_1,Zona_B,S18,38.98,19.71,26.07,2.76,REAL,0
01/01/2026 11/20,Edificio_1,Zona_B,S18,41.03,21.11,25.46,2.83,REAL,0
01/01/2026 11/30,Edificio_1,Zona_B,S18,40.29,19.59,25.61,2.78,REAL,0
01/01/2026 11/40,Edificio_1,Zona_B,S18,41.18,19.74,25.72,2.89,REAL,0
01/01/2026 11/50,Edificio_1,Zona_B,S18,40.76,20.57,25.35,2.65,REAL,0
01/01/2026 12/00,Edificio_1,Zona_B,S18,39.91,19.5,25.02,2.89,REAL,0
01/01/2026 12/10,Edificio_1,Zona_B,S18,40.11,19.49,24.92,2.87,REAL,0
01/01/2026 12/20,Edificio_1,Zona_B,S18,40.36,20.2,24.4,2.83,REAL,0
01/01/2026 12/30,Edificio_1,Zona_B,S18,40.12,18.84,24.19,2.91,REAL,0
01/01/2026 12/40,Edificio_1,Zona_B,S18,40.9,19.79,25.34,3.03,REAL,0
01/01/2026 12/50,Edificio_1,Zona_B,S18,40.39,19.37,25.72,2.87,REAL,0
01/01/2026 13/00,Edificio_1,Zona_B,S18,40.06,18.93,23.13,2.79,REAL,0
01/01/2026 13/10,Edificio_1,Zona_B,S18,39.18,18.24,24.16,2.83,REAL,0
01/01/2026 13/20,Edificio_1,Zona_B,S18,38.19,18.72,25.16,2.71,REAL,0
01/01/2026 13/30,Edificio_1,Zona_B,S18,38.38,18.69,24.09,2.84,REAL,0
01/01/2026 13/40,Edificio_1,Zona_B,S18,38.97,18.43,22.83,2.85,REAL,0
01/01/2026 13/50,Edificio_1,Zona_B,S18,38.92,18.56,24.24,2.88,REAL,0
01/01/2026 14/00,Edificio_1,Zona_B,S18,36.61,18.85,22.95,2.93,REAL,0
01/01/2026 14/10,Edificio_1,Zona_B,S18,36.78,19.37,23.72,2.92,REAL,0
01/01/2026 14/20,Edificio_1,Zona_B,S18,38.56,17.74,23.11,2.77,REAL,0
01/01/2026 14/30,Edificio_1,Zona_B,S18,37.73,18.13,22.8,2.81,REAL,0
01/01/2026 14/40,Edificio_1,Zona_B,S18,37.37,18.46,22.53,2.83,REAL,0
01/01/2026 14/50,Edificio_1,Zona_B,S18,36.78,18.35,23.55,2.88,REAL,0
01/01/2026 15/00,Edificio_1,Zona_B,S18,35.51,18.52,23.22,2.81,REAL,0
01/01/2026 15/10,Edificio_1,Zona_B,S18,36.29,17.95,21.84,2.91,REAL,0
01/01/2026 15/20,Edificio_1,Zona_B,S18,37.08,18.21,22.27,2.82,REAL,0
01/01/2026 15/30,Edificio_1,Zona_B,S18,35.77,18.05,22.35,2.86,REAL,0
01/01/2026 15/40,Edificio_1,Zona_B,S18,36.05,18.31,22.35,2.72,REAL,0
01/01/2026 15/50,Edificio_1,Zona_B,S18,36.54,17.85,22.12,2.79,REAL,0
01/01/2026 16/00,Edificio_1,Zona_B,S18,34.77,17.67,22.19,2.87,REAL,0
01/01/2026 16/10,Edificio_1,Zona_B,S18,36.46,17.62,22.4,2.85,REAL,0
01/01/2026 16/20,Edificio_1,Zona_B,S18,34.93,17.1,22.11,2.79,REAL,0
01/01/2026 16/30,Edificio_1,Zona_B,S18,34.12,18.18,22.33,2.72,REAL,0
01/01/2026 16/40,Edificio_1,Zona_B,S18,35.74,18.24,21.41,2.99,REAL,0
01/01/2026 16/50,Edificio_1,Zona_B,S18,35.68,16.94,21.79,2.75,REAL,0
01/01/2026 17/00,Edificio_1,Zona_B,S18,35.43,52.38,21.7,2.73,REAL,0
01/01/2026 17/10,Edificio_1,Zona_B,S18,34.69,18.23,21.9,2.79,REAL,0
01/01/2026 17/20,Edificio_1,Zona_B,S18,34.41,17.66,22.16,2.88,REAL,0
01/01/2026 17/30,Edificio_1,Zona_B,S18,34.88,17.66,22.03,2.83,REAL,0
01/01/2026 17/40,Edificio_1,Zona_B,S18,34.4,17.27,21.57,2.88,REAL,0
01/01/2026 17/50,Edificio_1,Zona_B,S18,34.22,18.04,21.08,2.8,REAL,0
01/01/2026 18/00,Edificio_1,Zona_B,S18,35.89,17.14,21.38,2.72,REAL,0
01/01/2026 18/10,Edificio_1,Zona_B,S18,32.35,16.03,20.87,2.72,REAL,0
01/01/2026 18/20,Edificio_1,Zona_B,S18,35.86,17.12,22.38,2.86,REAL,0
01/01/2026 18/30,Edificio_1,Zona_B,S18,36.16,17.57,21.51,2.82,REAL,0
01/01/2026 18/40,Edificio_1,Zona_B,S18,35,16.62,22.45,2.86,REAL,0
01/01/2026 18/50,Edificio_1,Zona_B,S18,36.05,16.4,21.89,2.79,REAL,0
01/01/2026 19/00,Edificio_1,Zona_B,S18,34.88,17.77,21.68,2.99,REAL,0
01/01/2026 19/10,Edificio_1,Zona_B,S18,34.07,17.3,21.61,2.82,REAL,0
01/01/2026 19/20,Edificio_1,Zona_B,S18,35.09,16.84,22.14,2.76,REAL,0
01/01/2026 19/30,Edificio_1,Zona_B,S18,34.85,17.61,21.45,2.78,REAL,0
01/01/2026 19/40,Edificio_1,Zona_B,S18,34.03,17.84,22.62,2.79,REAL,0
01/01/2026 19/50,Edificio_1,Zona_B,S18,34.38,17.6,21.5,2.91,REAL,0
01/01/2026 20/00,Edificio_1,Zona_B,S18,35.72,16.79,23.4,2.78,REAL,0
01/01/2026 20/10,Edificio_1,Zona_B,S18,35.75,18.3,22.06,2.79,REAL,0
01/01/2026 20/20,Edificio_1,Zona_B,S18,35.3,18.16,21.79,2.91,REAL,0
01/01/2026 20/30,Edificio_1,Zona_B,S18,35.39,18.08,21.77,2.76,REAL,0
01/01/2026 20/40,Edificio_1,Zona_B,S18,36.18,17.33,21.41,2.84,REAL,0
01/01/2026 20/50,Edificio_1,Zona_B,S18,36.82,18.25,21.13,2.95,REAL,0
01/01/2026 21/00,Edificio_1,Zona_B,S18,35.59,18.34,22.09,2.85,REAL,0
01/01/2026 21/10,Edificio_1,Zona_B,S18,35.56,17.5,23.3,3.06,REAL,0
01/01/2026 21/20,Edificio_1,Zona_B,S18,35.52,18.15,22.89,2.87,REAL,0
01/01/2026 21/30,Edificio_1,Zona_B,S18,37.08,18.98,22.82,2.82,REAL,0
01/01/2026 21/40,Edificio_1,Zona_B,S18,36.59,18.14,23.09,2.97,REAL,0
01/01/2026 21/50,Edificio_1,Zona_B,S18,35.65,17.71,22.63,2.85,REAL,0
01/01/2026 22/00,Edificio_1,Zona_B,S18,36.13,18.39,22.98,2.73,REAL,0
01/01/2026 22/10,Edificio_1,Zona_B,S18,37.54,17.75,22.85,2.74,REAL,0
01/01/2026 22/20,Edificio_1,Zona_B,S18,35.7,19,23.39,2.81,REAL,0
01/01/2026 22/30,Edificio_1,Zona_B,S18,37.35,18.65,23.16,2.95,REAL,0
01/01/2026 22/40,Edificio_1,Zona_B,S18,37.26,18.24,23.65,2.89,REAL,0
01/01/2026 22/50,Edificio_1,Zona_B,S18,39.1,17.55,22.8,2.7,REAL,0
01/01/2026 23/00,Edificio_1,Zona_B,S18,38.91,18.73,24.49,2.89,REAL,0
01/01/2026 23/10,Edificio_1,Zona_B,S18,37.03,18.62,24.54,2.81,REAL,0
01/01/2026 23/20,Edificio_1,Zona_B,S18,37.27,19.1,22.94,2.88,REAL,0
01/01/2026 23/30,Edificio_1,Zona_B,S18,38.93,18.29,24.47,2.62,REAL,0
01/01/2026 23/40,Edificio_1,Zona_B,S18,4.25,18.08,23.43,6.09,REAL,0
01/01/2026 23/50,Edificio_1,Zona_B,S18,38.4,19.64,24.28,2.96,REAL,0
02/01/2026 00/00,Edificio_1,Zona_B,S18,39.67,19.5,24.48,2.73,REAL,0
02/01/2026 00/10,Edificio_1,Zona_B,S18,39.7,19.68,24.51,2.9,REAL,0
02/01/2026 00/20,Edificio_1,Zona_B,S18,38.65,19.7,24.76,2.74,REAL,0
02/01/2026 00/30,Edificio_1,Zona_B,S18,39.2,19.67,25.56,2.89,REAL,0
02/01/2026 00/40,Edificio_1,Zona_B,S18,40.46,20.16,24.62,2.56,REAL,0
02/01/2026 00/50,Edificio_1,Zona_B,S18,40.27,18.69,25.11,2.99,REAL,0
02/01/2026 01/00,Edificio_1,Zona_B,S18,39.73,19.96,24.81,2.88,REAL,0
02/01/2026 01/10,Edificio_1,Zona_B,S18,40.49,19.28,25.07,2.98,REAL,0
02/01/2026 01/20,Edificio_1,Zona_B,S18,39.88,20.02,25.4,2.86,REAL,0
02/01/2026 01/30,Edificio_1,Zona_B,S18,42.41,20,25.52,2.8,REAL,0
02/01/2026 01/40,Edificio_1,Zona_B,S18,41.91,20.06,25.95,2.85,REAL,0
02/01/2026 01/50,Edificio_1,Zona_B,S18,41.01,19.53,26.05,2.85,REAL,0
02/01/2026 02/00,Edificio_1,Zona_B,S18,41.22,20.34,26.41,2.75,REAL,0
02/01/2026 02/10,Edificio_1,Zona_B,S18,40.31,20.58,25.56,2.97,REAL,0
02/01/2026 02/20,Edificio_1,Zona_B,S18,42.12,21.22,26.06,2.8,REAL,0
02/01/2026 02/30,Edificio_1,Zona_B,S18,42.11,20.54,26.84,2.9,REAL,0
02/01/2026 02/40,Edificio_1,Zona_B,S18,42.47,20.29,26.06,2.94,REAL,0
02/01/2026 02/50,Edificio_1,Zona_B,S18,42.83,20.16,26.3,2.82,REAL,0
02/01/2026 03/00,Edificio_1,Zona_B,S18,42.34,21.33,27.04,2.68,REAL,0
02/01/2026 03/10,Edificio_1,Zona_B,S18,42.68,21.17,26.97,2.85,REAL,0
02/01/2026 03/20,Edificio_1,Zona_B,S18,43.5,20.8,26.33,2.86,REAL,0
02/01/2026 03/30,Edificio_1,Zona_B,S18,44.69,20.94,26.88,2.67,REAL,0
02/01/2026 03/40,Edificio_1,Zona_B,S18,42.9,20.73,26.86,2.97,REAL,0
02/01/2026 03/50,Edificio_1,Zona_B,S18,43.75,20.88,26.84,2.85,REAL,0
02/01/2026 04/00,Edificio_1,Zona_B,S18,44.62,21.34,26.81,2.82,REAL,0
02/01/2026 04/10,Edificio_1,Zona_B,S18,44.52,20.77,27.64,2.84,REAL,0
02/01/2026 04/20,Edificio_1,Zona_B,S18,44.99,21.35,26.61,2.91,REAL,0
02/01/2026 04/30,Edificio_1,Zona_B,S18,46.12,20.41,26.28,2.73,REAL,0
02/01/2026 04/40,Edificio_1,Zona_B,S18,43.82,21.47,27.96,2.72,REAL,0
02/01/2026 04/50,Edificio_1,Zona_B,S18,44.8,20.97,27.66,2.76,REAL,0
02/01/2026 05/00,Edificio_1,Zona_B,S18,45.13,21.54,27.54,3,REAL,0
02/01/2026 05/10,Edificio_1,Zona_B,S18,44.63,21.78,27.46,2.8,REAL,0
02/01/2026 05/20,Edificio_1,Zona_B,S18,44.37,21.59,27.68,2.94,REAL,0
02/01/2026 05/30,Edificio_1,Zona_B,S18,45.31,21.89,28.29,2.78,REAL,0
02/01/2026 05/40,Edificio_1,Zona_B,S18,45.2,21.11,27.64,2.99,REAL,0
02/01/2026 05/50,Edificio_1,Zona_B,S18,44.32,22.03,27.51,2.88,REAL,0
02/01/2026 06/00,Edificio_1,Zona_B,S18,45.12,20.9,27.53,2.91,REAL,0
02/01/2026 06/10,Edificio_1,Zona_B,S18,44.31,22.38,27.13,2.72,REAL,0
02/01/2026 06/20,Edificio_1,Zona_B,S18,43.46,20.83,27.63,2.71,REAL,0
02/01/2026 06/30,Edificio_1,Zona_B,S18,43.78,20.78,28.32,2.72,REAL,0
02/01/2026 06/40,Edificio_1,Zona_B,S18,45.56,21.65,27.57,2.8,REAL,0
02/01/2026 06/50,Edificio_1,Zona_B,S18,44.19,21.11,27.3,2.84,REAL,0
02/01/2026 07/00,Edificio_1,Zona_B,S18,45.07,21.43,27.51,2.88,REAL,0
02/01/2026 07/10,Edificio_1,Zona_B,S18,44.88,20.58,27.51,2.84,REAL,0
02/01/2026 07/20,Edificio_1,Zona_B,S18,43.58,21.27,27.16,2.85,REAL,0
02/01/2026 07/30,Edificio_1,Zona_B,S18,44.49,21.47,27.13,2.8,REAL,0
02/01/2026 07/40,Edificio_1,Zona_B,S18,44.59,20.55,28.14,2.88,REAL,0
02/01/2026 07/50,Edificio_1,Zona_B,S18,44.81,21.26,26.81,3.02,REAL,0
02/01/2026 08/00,Edificio_1,Zona_B,S18,42.63,20.43,28.05,2.84,REAL,0
02/01/2026 08/10,Edificio_1,Zona_B,S18,43.69,22.22,27.9,2.92,REAL,0
02/01/2026 08/20,Edificio_1,Zona_B,S18,42.93,22.06,27.56,2.9,REAL,0
02/01/2026 08/30,Edificio_1,Zona_B,S18,44.23,21.36,26.45,2.75,REAL,0
02/01/2026 08/40,Edificio_1,Zona_B,S18,43.46,20.49,28.2,2.82,REAL,0
02/01/2026 08/50,Edificio_1,Zona_B,S18,42.15,21.19,27.4,2.83,REAL,0
02/01/2026 09/00,Edificio_1,Zona_B,S18,44.71,20.93,27.01,2.85,REAL,0
02/01/2026 09/10,Edificio_1,Zona_B,S18,45.41,20.76,27.06,2.87,REAL,0
02/01/2026 09/20,Edificio_1,Zona_B,S18,42.33,21,26.79,2.81,REAL,0
02/01/2026 09/30,Edificio_1,Zona_B,S18,43.36,20.65,27.26,2.6,REAL,0
02/01/2026 09/40,Edificio_1,Zona_B,S18,41.31,20.96,27.38,2.93,REAL,0
02/01/2026 09/50,Edificio_1,Zona_B,S18,40.86,21.06,26.46,2.93,REAL,0
02/01/2026 10/00,Edificio_1,Zona_B,S18,42.81,19.79,26.74,2.84,REAL,0
02/01/2026 10/10,Edificio_1,Zona_B,S18,44.12,21.47,27.34,2.9,REAL,0
02/01/2026 10/20,Edificio_1,Zona_B,S18,42.2,20.93,26.94,2.84,REAL,0
02/01/2026 10/30,Edificio_1,Zona_B,S18,42.77,20.72,26.67,2.91,REAL,0
02/01/2026 10/40,Edificio_1,Zona_B,S18,45.5,21.09,26.74,2.92,REAL,0
02/01/2026 10/50,Edificio_1,Zona_B,S18,42.28,20.17,26.76,2.82,REAL,0
02/01/2026 11/00,Edificio_1,Zona_B,S18,40.26,19.67,25.76,2.74,REAL,0
02/01/2026 11/10,Edificio_1,Zona_B,S18,39.71,19.46,25.61,2.86,REAL,0
02/01/2026 11/20,Edificio_1,Zona_B,S18,42.17,19.98,24.97,2.81,REAL,0
02/01/2026 11/30,Edificio_1,Zona_B,S18,41.22,20.25,25.14,2.78,REAL,0
02/01/2026 11/40,Edificio_1,Zona_B,S18,40.44,19.89,25.75,2.83,REAL,0
02/01/2026 11/50,Edificio_1,Zona_B,S18,40.1,19.6,25.45,2.98,REAL,0
02/01/2026 12/00,Edificio_1,Zona_B,S18,39.21,19.3,25.39,2.83,REAL,0
02/01/2026 12/10,Edificio_1,Zona_B,S18,39.81,18.93,24.41,2.89,REAL,0
02/01/2026 12/20,Edificio_1,Zona_B,S18,40.46,19.23,24.82,2.85,REAL,0
02/01/2026 12/30,Edificio_1,Zona_B,S18,39.74,19.99,24.43,2.64,REAL,0
02/01/2026 12/40,Edificio_1,Zona_B,S18,40.39,19.53,24.79,2.74,REAL,0
02/01/2026 12/50,Edificio_1,Zona_B,S18,38.89,19.91,24.87,2.97,REAL,0
02/01/2026 13/00,Edificio_1,Zona_B,S18,38.51,18.97,24.82,2.86,REAL,0
02/01/2026 13/10,Edificio_1,Zona_B,S18,38.26,19.17,23.95,2.79,REAL,0
02/01/2026 13/20,Edificio_1,Zona_B,S18,38.48,18.56,24.11,2.99,REAL,0
02/01/2026 13/30,Edificio_1,Zona_B,S18,38.13,18.65,23.99,2.91,REAL,0
02/01/2026 13/40,Edificio_1,Zona_B,S18,38.33,18.52,23.49,2.82,REAL,0
02/01/2026 13/50,Edificio_1,Zona_B,S18,37.68,19.37,24.66,2.83,REAL,0
02/01/2026 14/00,Edificio_1,Zona_B,S18,38.33,18.19,23.98,2.76,REAL,0
02/01/2026 14/10,Edificio_1,Zona_B,S18,37.48,18.77,23.64,2.81,REAL,0
02/01/2026 14/20,Edificio_1,Zona_B,S18,37.58,18.9,22.55,2.66,REAL,0
02/01/2026 14/30,Edificio_1,Zona_B,S18,38.69,18.29,23.07,2.64,REAL,0
02/01/2026 14/40,Edificio_1,Zona_B,S18,36.5,17.99,22.27,2.72,REAL,0
02/01/2026 14/50,Edificio_1,Zona_B,S18,37.04,18.72,23.63,2.89,REAL,0
02/01/2026 15/00,Edificio_1,Zona_B,S18,36.96,17.73,22.74,2.69,REAL,0
02/01/2026 15/10,Edificio_1,Zona_B,S18,36.34,17.17,22.38,2.72,REAL,0
02/01/2026 15/20,Edificio_1,Zona_B,S18,35.51,17.67,21.49,2.91,REAL,0
02/01/2026 15/30,Edificio_1,Zona_B,S18,5.04,17.31,22.96,5.01,REAL,0
02/01/2026 15/40,Edificio_1,Zona_B,S18,36.97,18.39,23.13,2.87,REAL,0
02/01/2026 15/50,Edificio_1,Zona_B,S18,35.33,18.6,22.83,2.86,REAL,0
02/01/2026 16/00,Edificio_1,Zona_B,S18,35.76,17.56,22.27,3.01,REAL,0
02/01/2026 16/10,Edificio_1,Zona_B,S18,37.02,18.02,21.99,2.88,REAL,0
02/01/2026 16/20,Edificio_1,Zona_B,S18,35.67,17.14,22.89,2.89,REAL,0
02/01/2026 16/30,Edificio_1,Zona_B,S18,35.86,16.82,21.95,2.9,REAL,0
02/01/2026 16/40,Edificio_1,Zona_B,S18,36.43,17.52,22.88,3.07,REAL,0
02/01/2026 16/50,Edificio_1,Zona_B,S18,34.52,17.87,22.74,2.89,REAL,0
02/01/2026 17/00,Edificio_1,Zona_B,S18,35.74,17.22,21.8,2.77,REAL,0
